movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_action,gn_documentary,gn_game-show,gn_animation,gn_music,gn_talk-show,gn_romance,gn_drama,gn_fantasy,gn_sport,gn_unknown,gn_war,gn_thriller,gn_musical,gn_short,gn_comedy,gn_mystery,gn_film-noir,gn_adult,gn_horror,gn_adventure,gn_biography,gn_history,gn_family,gn_reality-tv,gn_news,gn_crime,gn_western,gn_sci-fi,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france
New Amsterdam (2018),0,94400000,7,93,Feature Long,Unknown,Other,Other,6.85265248605008,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Black Knight ,1,94300000,11,95,Feature Long,"Adventure, Comedy, Fantasy",English,United States,4.9,movie,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Breaking Bad,0,94300000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
Obsession: Limited Series,1,94200000,7,93,Feature Long,Unknown,Other,Other,6.77467524070587,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Who Were We Running From?: Limited Series ,1,92900000,7,93,Feature Long,Unknown,Other,Other,6.769412520436704,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
La Reina del Sur,0,92500000,2,378,Long,"Action, Crime, Drama","Spanish, Arabic, Russian, English","Mexico, United States, Spain, Colombia",7.9,series,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
Hunger ,1,92300000,10,96,Feature Long,"Biography, Crime, Drama","English, Irish Gaelic","United Kingdom, Ireland",7.5,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Alice in Borderland ,1,92200000,12,50,Medium,"Action, Drama, Mystery",Japanese,Japan,7.7,series,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CoComelon,0,91400000,6,30,Short,"Animation, Family",English,"United States, United Kingdom",4.1,series,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Firefly Lane,1,91200000,2,30,Short,"Drama, Romance",English,United States,7.7,series,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Women at War: Limited Series ,1,90800000,7,93,Feature Long,Unknown,Other,Other,6.760911203078822,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Formula 1: Drive to Survive,1,90200000,3,1,Short,"Documentary, Sport","Arabic, English",United Kingdom,8.5,series,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Sweet Tooth,1,89000000,6,30,Short,"Action, Adventure, Drama",English,United States,7.8,series,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
S.W.A.T. (2017),0,88600000,7,93,Feature Long,Unknown,Other,Other,6.8291726571568825,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Murder Mystery,1,87900000,6,97,Feature Long,"Action, Comedy, Crime","English, French, Latin, Spanish","United States, Italy, Canada",6.0,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
True Beauty ,0,87300000,12,31,Medium,"Comedy, Drama, Romance",Korean,South Korea,8.0,series,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Squid Game ,1,87200000,9,30,Short,"Action, Drama, Mystery","Korean, English, Urdu",South Korea,8.0,series,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Little Angel,1,86200000,10,88,Medium Long,"Drama, Romance",German,Germany,6.6,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Manifest,0,86200000,9,43,Medium,"Drama, Mystery, Sci-Fi",English,United States,7.1,series,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Extraction,1,86100000,4,116,Feature Long,"Action, Thriller","English, Hindi, Bengali",United States,6.8,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Lucifer,0,86100000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Lady Voyeur: Limited Series ,1,86000000,7,93,Feature Long,Unknown,Other,Other,6.741479620546521,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Woman of the Dead ,1,85400000,1,30,Short,"Crime, Drama, Mystery",German,Austria,6.8,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
The Law According to Lidia Poët ,1,85000000,2,30,Short,"Biography, Crime, Drama",Italian,Italy,7.4,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Florida Man: Limited Series,1,84600000,7,93,Feature Long,Unknown,Other,Other,6.735812075641267,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Lucifer,0,84400000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Shahmaran ,1,83600000,1,30,Short,"Adventure, Drama, Fantasy",Turkish,Turkey,5.2,series,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Breaking Bad,0,83200000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
The Last Kingdom: Seven Kings Must Die,1,83200000,4,111,Feature Long,"Action, Drama, History","English, Latin",United Kingdom,6.9,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Selling Sunset,1,82800000,3,39,Medium,Reality-TV,English,United States,6.5,series,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CoComelon,0,82500000,6,30,Short,"Animation, Family",English,"United States, United Kingdom",4.1,series,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Suits (2011),1,82500000,7,93,Feature Long,Unknown,Other,Other,6.727310758283385,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Sam & Cat,0,82400000,6,30,Short,"Comedy, Drama, Family",English,United States,5.7,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gilmore Girls,1,82100000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Sonic Prime,1,82100000,12,30,Short,"Animation, Action, Adventure","English, French, Japanese","United States, Canada, Japan",7.3,series,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Peppa Pig,0,81800000,8,45,Medium,"Animation, Short, Adventure","English, Welsh",United Kingdom,6.3,series,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Manifest,0,81700000,9,43,Medium,"Drama, Mystery, Sci-Fi",English,United States,7.1,series,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Roald Dahl's Matilda The Musical,1,81000000,12,117,Feature Long,"Comedy, Drama, Family",English,"United Kingdom, United States",7.0,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Better Call Saul,0,80800000,2,46,Medium,"Crime, Drama","English, Spanish, Vietnamese",United States,9.0,series,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
Sing (2016),0,80500000,7,93,Feature Long,Unknown,Other,Other,6.796381861633623,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hajime no Ippo: The Fighting! ,0,80300000,7,93,Feature Long,Unknown,Other,Other,6.795572212361444,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
All Quiet on the Western Front ,1,80000000,10,148,Long,"Action, Drama, War","German, French","Germany, United States, United Kingdom",7.8,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Sky High: The Series ,1,79700000,7,93,Feature Long,Unknown,Other,Other,6.7159756684728755,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Alpha Males ,0,78200000,12,30,Short,Comedy,Spanish,Spain,7.4,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Record of Ragnarok ,0,78200000,6,24,Short,"Animation, Action, Adventure",Japanese,Japan,6.4,series,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Chupa,1,77800000,4,95,Feature Long,"Action, Adventure, Drama",English,"United States, Mexico",5.5,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Stranger Things,1,77800000,7,51,Medium,"Drama, Fantasy, Horror","Russian, English",United States,8.7,series,5.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Paw Patrol: The Movie,0,77200000,8,86,Medium Long,"Animation, Action, Adventure",English,"Canada, United States",6.1,movie,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Sing 2,0,76600000,12,110,Feature Long,"Animation, Adventure, Comedy",English,"United States, Japan",7.4,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Crown,1,76300000,11,58,Medium,"Biography, Drama, History",English,United Kingdom,8.6,series,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Next in Fashion,1,75700000,1,50,Medium,Reality-TV,English,United States,7.3,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gilmore Girls,1,75200000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Lucifer,0,75200000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
The Boss Baby,0,75100000,3,97,Feature Long,"Animation, Adventure, Comedy","English, Spanish",United States,6.3,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Treason: Limited Series,1,74300000,7,93,Feature Long,Unknown,Other,Other,6.694115138124036,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Trolls,0,73400000,11,92,Feature Long,"Animation, Adventure, Comedy",English,"United States, India",6.4,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Blood Ties ,0,73300000,10,127,Long,"Action, Crime, Drama","English, Italian, Spanish","France, United States",6.5,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
Money Heist: Part 1 ,1,73100000,7,93,Feature Long,Unknown,Other,Other,6.689257242490961,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Rough Diamonds,1,72800000,4,30,Short,"Crime, Drama, Thriller","Dutch, English, French, Yiddish, Hebrew",Belgium,7.2,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
Vincenzo ,1,72800000,2,52,Medium,"Action, Comedy, Crime",Korean,South Korea,8.4,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
The Walking Dead,0,72200000,10,44,Medium,"Drama, Horror, Thriller",English,United States,8.1,series,11.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Witcher,1,72200000,12,60,Medium,"Action, Adventure, Drama",English,"Poland, Hungary, United States, United Kingdom",8.0,series,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gabby's Dollhouse,1,71600000,1,1,Short,"Animation, Adventure, Comedy",English,United States,7.2,series,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Walking Dead,0,71600000,10,44,Medium,"Drama, Horror, Thriller",English,United States,8.1,series,11.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Carrossel,0,71300000,5,30,Short,"Adventure, Comedy, Drama",Portuguese,Brazil,6.7,series,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Gilmore Girls,1,71300000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Red Rose,1,71100000,2,30,Short,"Drama, Horror, Thriller",English,United Kingdom,6.4,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Fauda ,1,71000000,2,1,Short,"Action, Drama, Thriller","Hebrew, Arabic",Israel,8.3,series,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
New Amsterdam (2018),0,70600000,7,93,Feature Long,Unknown,Other,Other,6.756304222660751,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Gilmore Girls,1,69900000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gilmore Girls,1,69800000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Blacklist,0,69700000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Divorce Attorney Shin: Limited Series ,1,69500000,7,93,Feature Long,Unknown,Other,Other,6.674683555591734,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Stranger Things 2,1,69200000,7,93,Feature Long,Unknown,Other,Other,6.673469081683466,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hometown Cha-Cha-Cha ,1,69000000,8,30,Short,"Comedy, Drama, Romance",Korean,South Korea,8.4,series,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Love Is Blind,1,68900000,2,1,Short,"Reality-TV, Romance",English,United States,6.2,series,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Kill Boksoon ,1,68500000,3,137,Long,"Action, Thriller","Korean, Japanese",South Korea,6.6,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
The Thundermans,0,68500000,10,41,Medium,"Action, Comedy, Crime",English,United States,5.8,series,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
The Flash (2014),0,68200000,7,93,Feature Long,Unknown,Other,Other,6.746588431394601,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Red Notice,1,68100000,11,118,Feature Long,"Action, Comedy, Thriller","English, Russian, Italian, Spanish, Indonesian",United States,6.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
Henry Danger,0,67800000,7,1,Short,"Action, Comedy, Family",English,United States,5.9,series,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Queen of Flow ,0,67800000,6,30,Short,"Drama, Music",Spanish,Colombia,7.7,series,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Walking Dead,0,67700000,10,44,Medium,"Drama, Horror, Thriller",English,United States,8.1,series,11.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Viking Wolf ,1,67500000,2,97,Feature Long,"Horror, Thriller","Norwegian, Swedish",Norway,5.2,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Designated Survivor,1,67200000,9,60,Medium,"Action, Drama, Mystery",English,United States,7.5,series,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bebefinn,1,67100000,7,93,Feature Long,Unknown,Other,Other,6.664967764325584,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hotel Transylvania 2,0,67000000,9,89,Medium Long,"Animation, Adventure, Comedy",English,"United States, Canada",6.6,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Stranger Things 3,1,67000000,7,102,Feature Long,Unknown,Other,Other,6.617235192730439,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Masha and the Bear,0,66700000,12,7,Short,"Animation, Short, Adventure",Russian,Russia,7.5,series,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Outlander,0,66500000,8,64,Medium Long,"Drama, Fantasy, Romance","English, Gaelic",United States,8.4,series,8.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Grizzy and the Lemmings,0,66000000,4,7,Short,"Animation, Adventure, Comedy",French,France,7.2,series,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Single’s Inferno ,1,65900000,12,30,Short,Reality-TV,Korean,South Korea,7.2,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Witcher: Blood Origin: Limited Series,1,65300000,7,93,Feature Long,Unknown,Other,Other,6.657680920875971,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Nurse: Limited Series ,1,65200000,7,93,Feature Long,Unknown,Other,Other,6.657276096239881,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Watcher,1,64400000,10,5,Short,"Drama, Horror, Mystery",English,United States,6.5,series,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Jumanji: The Next Level,0,64300000,12,123,Long,"Action, Adventure, Comedy",English,United States,6.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Suits (2011),1,64200000,7,93,Feature Long,Unknown,Other,Other,6.653227849878985,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Gilmore Girls,1,63900000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Tailor ,1,63900000,5,30,Short,"Drama, Mystery, Thriller",Turkish,Turkey,6.2,series,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
All American,0,63700000,10,45,Medium,"Drama, Sport",English,United States,7.7,series,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Peppa Pig,0,63700000,8,45,Medium,"Animation, Short, Adventure","English, Welsh",United Kingdom,6.3,series,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
DAHMER: Monster: The Jeffrey Dahmer Story,1,63500000,9,30,Short,"Biography, Crime, Drama","American Sign , Lao, English",United States,7.9,series,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
The Blacklist,0,63500000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
